ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR156065","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.38,1,6.68,4.67,8.51,4.05,3.47,1.75,4.7,6.37,,,,,,,,,,,,,"6.681785930062123","2021-01-01",,,,,,,
"USTR156065","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.38,1,6.68,1.67,6.91,2.71,1.86,-0.47,2.61,3.34,,,,,,,,,,,,,"6.681785930062123","2021-01-01",,,,,,,
"USTR156068","2020-12-31","N","USTR",1,,,"N",,"Total Return",-0.1,1.01,15.12,-1.19,13.45,4.12,3.31,-3.94,4.65,6.44,,,,,,,,,,,,,"15.12378401064749","2021-01-01",,,,,,,
"USTR156068","2020-12-31","N","USTR",2,,,"Y",,"Total Return",-0.1,1.01,15.12,-2.14,13.93,4.46,3.13,-4.31,4.51,5.86,,,,,,,,,,,,,"15.12378401064749","2021-01-01",,,,,,,
"USTR157992","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.54,1.17,3.85,6.66,6.26,4.75,4.4,4.92,5.97,7.97,,,,,,,,,,,,,"3.8516712177087964","2021-01-01",,,,,,,
"USTR157992","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.54,1.17,3.85,1.1,1.15,0.84,0.65,0.61,0.88,1.11,,,,,,,,,,,,,"3.8516712177087964","2021-01-01",,,,,,,
"USTR158590","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.38,0.86,6.21,4.65,6.32,3.49,2.82,2.26,3.74,4.91,,,,,,,,,,,,,"6.209457308695088","2021-01-01",,,,,,,
"USTR158590","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.38,0.86,6.21,2.5,4.29,1.94,1.41,0.84,2.21,2.97,,,,,,,,,,,,,"6.209457308695088","2021-01-01",,,,,,,
"USTR158692","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.42,0.94,5.19,5.13,8.85,3.82,3.55,1.57,5.09,6.39,,,,,,,,,,,,,"5.189270189591144","2021-01-01",,,,,,,
"USTR158692","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.42,0.94,5.19,1.67,6.91,2.71,1.86,-0.47,2.61,3.34,,,,,,,,,,,,,"5.189270189591144","2021-01-01",,,,,,,
