ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,DataSource,SortOrder,Sector,TimeValue,BookValue,TaxEquivalentBookYield,PreTaxBookYield,AfterTaxBookYield,PercentTotalBookValue,ParValue,OverweightUnderWeightValue,Rating,Value
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",128,"Gov","2020-09-30",,,,,,,3,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",129,"Industrial","2020-09-30",,,,,,,-25,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",130,"Utility","2020-09-30",,,,,,,3,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",131,"Finance","2020-09-30",,,,,,,13,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",132,"CLO / Other","2020-09-30",,,,,,,0,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",133,"Treasury","2020-10-30",,,,,,,6,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",134,"Gov","2020-10-30",,,,,,,3,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",135,"Industrial","2020-10-30",,,,,,,-25,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",136,"Utility","2020-10-30",,,,,,,3,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",137,"Finance","2020-10-30",,,,,,,13,,
"USTR10001","2020-11-30","N","USTR","OverWeightUnderWeightGraph",138,"CLO / Other","2020-10-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",1,"Treasury","2018-12-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",2,"Gov","2018-12-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",3,"Industrial","2018-12-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",4,"Utility","2018-12-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",5,"Finance","2018-12-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",6,"CLO / Other","2018-12-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",7,"Treasury","2019-01-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",8,"Gov","2019-01-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",9,"Industrial","2019-01-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",10,"Utility","2019-01-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",11,"Finance","2019-01-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",12,"CLO / Other","2019-01-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",13,"Treasury","2019-02-28",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",14,"Gov","2019-02-28",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",15,"Industrial","2019-02-28",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",16,"Utility","2019-02-28",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",17,"Finance","2019-02-28",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",18,"CLO / Other","2019-02-28",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",19,"Treasury","2019-03-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",20,"Gov","2019-03-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",21,"Industrial","2019-03-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",22,"Utility","2019-03-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",23,"Finance","2019-03-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",24,"CLO / Other","2019-03-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",25,"Treasury","2019-04-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",26,"Gov","2019-04-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",27,"Industrial","2019-04-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",28,"Utility","2019-04-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",29,"Finance","2019-04-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",30,"CLO / Other","2019-04-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",31,"Treasury","2019-05-30",,,,,,,3,,
