ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,DataSource,SortOrder,Sector,TimeValue,BookValue,TaxEquivalentBookYield,PreTaxBookYield,AfterTaxBookYield,PercentTotalBookValue,ParValue,OverweightUnderWeightValue,Rating,Value
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",133,"CLO / Other","2020-07-31",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",134,"Treasury","2020-08-31",,,,,,,7,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",135,"Gov","2020-08-31",,,,,,,2,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",136,"Industrial","2020-08-31",,,,,,,-28,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",137,"Utility","2020-08-31",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",138,"Finance","2020-08-31",,,,,,,10,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",139,"Securitized","2020-08-31",,,,,,,6,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",140,"CLO / Other","2020-08-31",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",141,"Treasury","2020-09-30",,,,,,,7,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",142,"Gov","2020-09-30",,,,,,,2,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",143,"Industrial","2020-09-30",,,,,,,-28,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",144,"Utility","2020-09-30",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",145,"Finance","2020-09-30",,,,,,,11,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",146,"Securitized","2020-09-30",,,,,,,6,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",147,"CLO / Other","2020-09-30",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",148,"Treasury","2020-10-31",,,,,,,5,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",149,"Gov","2020-10-31",,,,,,,2,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",150,"Industrial","2020-10-31",,,,,,,-27,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",151,"Utility","2020-10-31",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",152,"Finance","2020-10-31",,,,,,,12,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",153,"Securitized","2020-10-31",,,,,,,6,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",154,"CLO / Other","2020-10-31",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",155,"Treasury","2020-11-30",,,,,,,6,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",156,"Gov","2020-11-30",,,,,,,2,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",157,"Industrial","2020-11-30",,,,,,,-27,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",158,"Utility","2020-11-30",,,,,,,1,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",159,"Finance","2020-11-30",,,,,,,11,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",160,"Securitized","2020-11-30",,,,,,,6,,
"USTR10001","2021-12-31","N","USTR","OverWeightUnderWeightGraph",161,"CLO / Other","2020-11-30",,,,,,,1,,
