ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR164848","2020-12-31","N","USTR",2,,,"Y",,,-0.15,0.93,13.83,,8.15,0,0,0,0,0,,,,,,,,,,,,,"13.830629418791695","2021-01-01",,,,,,,
"USTR165267","2020-12-31","N","USTR",1,,,"N",,,0,1.24,12.8,,0,0,0,0,0,0,,,,,,,,,,,,,"12.802558514098973","2021-01-01",,,,,,,
"USTR165267","2020-12-31","N","USTR",2,,,"Y",,,-0.05,1.3,12.27,,0,0,0,0,0,0,,,,,,,,,,,,,"12.268748947068975","2021-01-01",,,,,,,
"USTR165715","2020-12-31","N","USTR",1,,,"N",,,0.49,1.07,4.38,,0,0,0,0,0,0,,,,,,,,,,,,,"4.3794577303471804","2021-01-01",,,,,,,
"USTR165715","2020-12-31","N","USTR",2,,,"Y",,,0.09,0.21,3.33,,0,0,0,0,0,0,,,,,,,,,,,,,"3.33357383","2021-01-01",,,,,,,
"USTR167836","2020-12-31","N","USTR",1,,,"N",,,-0.13,1,14.55,,0,0,0,0,0,0,,,,,,,,,,,,,"14.549766636433326","2021-01-01",,,,,,,
"USTR167836","2020-12-31","N","USTR",2,,,"Y",,,-0.14,1.19,13.61,,0,0,0,0,0,0,,,,,,,,,,,,,"13.61236425246024","2021-01-01",,,,,,,
"USTR170000","2020-12-31","N","USTR",1,,,"N",,,-0.14,1.04,0,,0,0,0,0,0,0,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR170000","2020-12-31","N","USTR",2,,,"Y",,,-0.19,0.87,14.41,,0,0,0,0,0,0,,,,,,,,,,,,,"14.407061218394057","2021-01-01",,,,,,,
"USTR170539","2020-12-31","N","USTR",1,,,"N",,,-0.16,1.05,14.85,,8.65,8.43,7.72,0,0,0,,,,,,,,,,,,,"14.853545311259687","2021-01-01",,,,,,,
"USTR170539","2020-12-31","N","USTR",2,,,"Y",,,-0.12,1.25,13.42,,0,0,0,0,0,0,,,,,,,,,,,,,"13.424131941846662","2021-01-01",,,,,,,
"USTR1708","2020-12-31","N","USTR",1,,,"N",,,0,0,0,,0.89,0.8,0.81,0.76,0.87,0,,,,,,,,,,,,,"2.7741995567431843E-05","2021-01-01",,,,,,,
