ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,MarketYield,BookYield
"USTR191654","2020-12-31","N","USTR",24,,,"TOTAL",,16287251.32,,,,,,,,3,,,,,,100,100,1.903,2.03,0.23,0.85,1.83,0.02,0,,,0.35,0.09,0.79,0.21,2.36,3.33,2.36,3.33,,2.97,,,2.97,
"USTR193244","2020-12-31","N","USTR",1,,,"Cash",,932350.18,,,,,,,,1.5,,,,,,3.78,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR193244","2020-12-31","N","USTR",2,,,"Cash",,932350.18,,,,,,,,1.5,,,,,,3.78,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR193244","2020-12-31","N","USTR",3,,,"Treasury",,9263935.62,,,,,,,,2.182,,,,,,37.56,57.35,1.666,0.44,0.32,4.59,3.86,0.32,0,,,-0.07,0.03,-0.73,-0.23,9.02,5.77,9.02,5.77,,2,,,2,
"USTR193244","2020-12-31","N","USTR",4,,,"Treasury",,9263935.62,,,,,,,,2.182,,,,,,37.56,57.35,1.666,0.44,0.32,4.59,3.86,0.32,0,,,-0.07,0.03,-0.73,-0.23,9.02,5.77,9.02,5.77,,2,,,2,
"USTR193244","2020-12-31","N","USTR",5,,,"Agency",,0,,,,,,,,0,,,,,,0,4.68,1.785,0,0.44,0,3.01,0,0,,,0,0.13,0,0.2,0,3.51,0,3.51,,0,,,0,
"USTR193244","2020-12-31","N","USTR",6,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0.82,2.924,0,0.76,0,4.12,0,0,,,0,0.35,0,0.55,0,6.32,0,6.32,,0,,,0,
"USTR193244","2020-12-31","N","USTR",7,,,"Sovereign",,259625.39,,,,,,,,4,,,,,,1.05,1.07,4.145,0.52,1.18,2.61,4.62,0.08,0,,,0.9,0.73,1.73,1.97,7.87,8.3,7.87,8.3,,3.65,,,3.65,
"USTR193244","2020-12-31","N","USTR",8,,,"Sovereign",,259625.39,,,,,,,,4,,,,,,1.05,1.07,4.145,0.52,1.18,2.61,4.62,0.08,0,,,0.9,0.73,1.73,1.97,7.87,8.3,7.87,8.3,,3.65,,,3.65,
"USTR193244","2020-12-31","N","USTR",9,,,"Supranational",,0,,,,,,,,0,,,,,,0,2.89,1.731,0,0.38,0,3.45,0,0,,,0,0.06,0,0.02,0,4.93,0,4.93,,0,,,0,
"USTR193244","2020-12-31","N","USTR",10,,,"Industrial",,6552657.04,,,,,,,,3.417,,,,,,26.57,18.54,3.363,1.48,1.08,4.93,4.57,0.34,0,,,0.64,0.51,2.25,1.68,7.99,7.06,7.99,7.06,,3.11,,,3.11,
"USTR193244","2020-12-31","N","USTR",11,,,"Industrial",,6552657.04,,,,,,,,3.417,,,,,,26.57,18.54,3.363,1.48,1.08,4.93,4.57,0.34,0,,,0.64,0.51,2.25,1.68,7.99,7.06,7.99,7.06,,3.11,,,3.11,
"USTR193244","2020-12-31","N","USTR",12,,,"Utility",,1417658.7,,,,,,,,3.596,,,,,,5.75,1.83,3.158,1.6,1.14,4.69,4.76,0.32,0,,,1.6,0.29,3.74,1.3,8.87,8.4,8.87,8.4,,3.28,,,3.28,
"USTR193244","2020-12-31","N","USTR",13,,,"Utility",,1417658.7,,,,,,,,3.596,,,,,,5.75,1.83,3.158,1.6,1.14,4.69,4.76,0.32,0,,,1.6,0.29,3.74,1.3,8.87,8.4,8.87,8.4,,3.28,,,3.28,
"USTR193244","2020-12-31","N","USTR",14,,,"Finance",,4072366.93,,,,,,,,3.417,,,,,,16.51,12.83,3.391,1.65,1.06,5.06,4.26,0.35,0,,,1.14,0.56,3.41,1.94,7.92,7.97,7.92,7.97,,3.14,,,3.14,
"USTR193244","2020-12-31","N","USTR",15,,,"Finance",,4072366.93,,,,,,,,3.417,,,,,,16.51,12.83,3.391,1.65,1.06,5.06,4.26,0.35,0,,,1.14,0.56,3.41,1.94,7.92,7.97,7.92,7.97,,3.14,,,3.14,
"USTR193244","2020-12-31","N","USTR",16,,,"MBS Pass Thru",,129959.83,,,,,,,,3.194,,,,,,0.53,0,0,0.94,0,1.66,0,0.04,0,,,0.29,0,0.02,0,1.85,0,1.85,0,,3.12,,,3.12,
"USTR193244","2020-12-31","N","USTR",17,,,"MBS Pass Thru",,129959.83,,,,,,,,3.194,,,,,,0.53,0,0,0.94,0,1.66,0,0.04,0,,,0.29,0,0.02,0,1.85,0,1.85,0,,3.12,,,3.12,
"USTR193244","2020-12-31","N","USTR",18,,,"Asset Backed",,1090044.95,,,,,,,,3.626,,,,,,4.42,0,0,1.67,0,2.48,0,0.1,0,,,0.3,0,1.09,0,3.13,0,3.13,0,,3.48,,,3.48,
"USTR193244","2020-12-31","N","USTR",19,,,"Asset Backed",,1090044.95,,,,,,,,3.626,,,,,,4.42,0,0,1.67,0,2.48,0,0.1,0,,,0.3,0,1.09,0,3.13,0,3.13,0,,3.48,,,3.48,
"USTR193244","2020-12-31","N","USTR",20,,,"CMBS",,731037.89,,,,,,,,3.422,,,,,,2.96,0,0,2.94,0,4.5,0,0.39,0,,,2.47,0,1.83,0,7.5,0,7.5,0,,3.32,,,3.32,
"USTR193244","2020-12-31","N","USTR",21,,,"CMBS",,731037.89,,,,,,,,3.422,,,,,,2.96,0,0,2.94,0,4.5,0,0.39,0,,,2.47,0,1.83,0,7.5,0,7.5,0,,3.32,,,3.32,
"USTR193244","2020-12-31","N","USTR",22,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR193244","2020-12-31","N","USTR",23,,,"CMO",,214504.56,,,,,,,,3.985,,,,,,0.87,0,0,2.17,0,3.39,0,0.19,0,,,0.25,0,0.37,0,3.3,0,3.3,0,,3.86,,,3.86,
"USTR193244","2020-12-31","N","USTR",24,,,"CMO",,214504.56,,,,,,,,3.985,,,,,,0.87,0,0,2.17,0,3.39,0,0.19,0,,,0.25,0,0.37,0,3.3,0,3.3,0,,3.86,,,3.86,
"USTR193244","2020-12-31","N","USTR",25,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR193244","2020-12-31","N","USTR",26,,,"TOTAL",,24664141.08,,,,,,,,2.91,,,,,,100,100,2.253,1.17,0.59,4.45,4.02,0.31,0,,,0.55,0.21,1.3,0.48,6.54,6.43,6.54,6.43,,2.68,,,2.68,
"USTR193244","2020-12-31","N","USTR",27,,,"TOTAL",,24664141.08,,,,,,,,2.91,,,,,,100,100,2.253,1.17,0.59,4.45,4.02,0.31,0,,,0.55,0.21,1.3,0.48,6.54,6.43,6.54,6.43,,2.68,,,2.68,
"USTR194424","2020-12-31","N","USTR",1,,,"Cash",,30111221.9,,,,,,,,0,,,,,,100,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",2,,,"Treasury",,0,,,,,,,,0,,,,,,0,65.28,1.506,0,0.14,0,1.88,0,0,,,0,0.05,0,0.05,0,3.16,0,3.16,,0,,,0,
"USTR194424","2020-12-31","N","USTR",3,,,"Agency",,0,,,,,,,,0,,,,,,0,6.49,1.522,0,0.23,0,1.63,0,0,,,0,0.08,0,0.16,0,2.97,0,2.97,,0,,,0,
"USTR194424","2020-12-31","N","USTR",4,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0.74,2.813,0,0.42,0,1.75,0,0,,,0,0.14,0,0.3,0,3.67,0,3.67,,0,,,0,
"USTR194424","2020-12-31","N","USTR",5,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0.67,4.217,0,0.52,0,1.86,0,0,,,0,0.25,0,0.6,0,4.33,0,4.33,,0,,,0,
"USTR194424","2020-12-31","N","USTR",6,,,"Supranational",,0,,,,,,,,0,,,,,,0,3.69,1.824,0,0.23,0,1.87,0,0,,,0,0.07,0,0.14,0,3.21,0,3.21,,0,,,0,
"USTR194424","2020-12-31","N","USTR",7,,,"Industrial",,0,,,,,,,,0,,,,,,0,11.87,3.057,0,0.47,0,1.76,0,0,,,0,0.19,0,0.6,0,3.25,0,3.25,,0,,,0,
"USTR194424","2020-12-31","N","USTR",8,,,"Utility",,0,,,,,,,,0,,,,,,0,1.1,2.894,0,0.53,0,1.61,0,0,,,0,0.15,0,0.52,0,4.07,0,4.07,,0,,,0,
"USTR194424","2020-12-31","N","USTR",9,,,"Finance",,0,,,,,,,,0,,,,,,0,10.14,3.124,0,0.49,0,1.77,0,0,,,0,0.23,0,0.78,0,4.41,0,4.41,,0,,,0,
"USTR194424","2020-12-31","N","USTR",10,,,"MBS Pass Thru",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",11,,,"Asset Backed",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",12,,,"CMBS",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",13,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",14,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",15,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194424","2020-12-31","N","USTR",16,,,"TOTAL",,30111221.9,,,,,,,,0,,,,,,100,100,1.903,0,0.23,0,1.83,0,0,,,0,0.09,0,0.21,0,3.33,0,3.33,,0,,,0,
"USTR194767","2020-12-31","N","USTR",1,,,"Cash",,3212423.06,,,,,,,,1.5,,,,,,6.77,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR194767","2020-12-31","N","USTR",2,,,"Cash",,3212423.06,,,,,,,,1.5,,,,,,6.77,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR194767","2020-12-31","N","USTR",3,,,"Treasury",,14413862.62,,,,,,,,1.759,,,,,,30.39,36.75,1.862,0.82,0.57,10.12,6.98,1.84,0,,,-0.45,-0.23,-1.52,-0.83,10.13,8,10.13,8,,1.48,,,1.48,
"USTR194767","2020-12-31","N","USTR",4,,,"Treasury",,14413862.62,,,,,,,,1.759,,,,,,30.39,36.75,1.862,0.82,0.57,10.12,6.98,1.84,0,,,-0.45,-0.23,-1.52,-0.83,10.13,8,10.13,8,,1.48,,,1.48,
"USTR194767","2020-12-31","N","USTR",5,,,"Agency",,120189.6,,,,,,,,5,,,,,,0.25,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR194767","2020-12-31","N","USTR",6,,,"Agency",,120189.6,,,,,,,,5,,,,,,0.25,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR194767","2020-12-31","N","USTR",7,,,"Local Authority",,0,,,,,,,,0,,,,,,0,1.04,4.23,0,1.86,0,9.15,0,0,,,0,1.03,0,1.34,0.63,10.2,0.63,10.2,,0,,,0,
"USTR194767","2020-12-31","N","USTR",8,,,"Sovereign",,0,,,,,,,,0,,,,,,0,1.19,4.486,0,2.17,0,10.16,0,0,,,0,1.3,0,3.55,0,10.32,0,10.32,,0,,,0,
"USTR194767","2020-12-31","N","USTR",9,,,"Supranational",,0,,,,,,,,0,,,,,,0,1.47,1.75,0,0.39,0,3.56,0,0,,,0,0.05,0,0,0,5.04,0,5.04,,0,,,0,
"USTR194767","2020-12-31","N","USTR",10,,,"Industrial",,6180426.98,,,,,,,,4.033,,,,,,13.03,16.9,3.833,2.24,1.86,9.17,9.31,1.57,0,,,0.62,0.47,3.73,3.27,11.15,9.9,11.15,9.9,,3.5,,,3.5,
"USTR194767","2020-12-31","N","USTR",11,,,"Industrial",,6180426.98,,,,,,,,4.033,,,,,,13.03,16.9,3.833,2.24,1.86,9.17,9.31,1.57,0,,,0.62,0.47,3.73,3.27,11.15,9.9,11.15,9.9,,3.5,,,3.5,
"USTR194767","2020-12-31","N","USTR",12,,,"Utility",,1336966.99,,,,,,,,3.962,,,,,,2.82,2.22,3.842,2.09,2.06,9.06,10.81,1.77,0,,,0.88,-0.02,4.47,2.73,9.88,12.17,9.88,12.17,,3.48,,,3.48,
"USTR194767","2020-12-31","N","USTR",13,,,"Utility",,1336966.99,,,,,,,,3.962,,,,,,2.82,2.22,3.842,2.09,2.06,9.06,10.81,1.77,0,,,0.88,-0.02,4.47,2.73,9.88,12.17,9.88,12.17,,3.48,,,3.48,
"USTR194767","2020-12-31","N","USTR",14,,,"Finance",,4275080.91,,,,,,,,3.542,,,,,,9.01,8.3,3.64,1.7,1.42,5.91,6.48,0.66,0,,,0.81,0.48,3.12,2.69,8.53,9.31,8.53,9.31,,3.23,,,3.23,
"USTR194767","2020-12-31","N","USTR",15,,,"Finance",,4275080.91,,,,,,,,3.542,,,,,,9.01,8.3,3.64,1.7,1.42,5.91,6.48,0.66,0,,,0.81,0.48,3.12,2.69,8.53,9.31,8.53,9.31,,3.23,,,3.23,
"USTR194767","2020-12-31","N","USTR",16,,,"MBS Pass Thru",,6841243.13,,,,,,,,3.063,,,,,,14.42,27,3.103,1.22,1.25,4.92,3.2,0.63,0,,,0.2,0.22,0.26,0.24,3.64,3.87,3.64,3.87,,2.88,,,2.88,
"USTR194767","2020-12-31","N","USTR",17,,,"MBS Pass Thru",,6841243.13,,,,,,,,3.063,,,,,,14.42,27,3.103,1.22,1.25,4.92,3.2,0.63,0,,,0.2,0.22,0.26,0.24,3.64,3.87,3.64,3.87,,2.88,,,2.88,
"USTR194767","2020-12-31","N","USTR",18,,,"Asset Backed",,5964163.5,,,,,,,,3.461,,,,,,12.57,0.33,2.09,2.33,0.45,2.68,2.03,0.1,0,,,0.73,0.2,1.26,0.36,5.4,4.52,5.4,4.52,,3.4,,,3.4,
"USTR194767","2020-12-31","N","USTR",19,,,"Asset Backed",,5964163.5,,,,,,,,3.461,,,,,,12.57,0.33,2.09,2.33,0.45,2.68,2.03,0.1,0,,,0.73,0.2,1.26,0.36,5.4,4.52,5.4,4.52,,3.4,,,3.4,
"USTR194767","2020-12-31","N","USTR",20,,,"CMBS",,4757370.25,,,,,,,,3.67,,,,,,10.03,2.2,3.203,6.63,1.28,5.19,5.16,0.38,0,,,2,0.73,1.39,1.05,1.42,8.11,1.42,8.11,,3.84,,,3.84,
"USTR194767","2020-12-31","N","USTR",21,,,"CMBS",,4757370.25,,,,,,,,3.67,,,,,,10.03,2.2,3.203,6.63,1.28,5.19,5.16,0.38,0,,,2,0.73,1.39,1.05,1.42,8.11,1.42,8.11,,3.84,,,3.84,
"USTR194767","2020-12-31","N","USTR",22,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1.71,0,1.71,,0,,,0,
"USTR194767","2020-12-31","N","USTR",23,,,"CMO",,327521.78,,,,,,,,4.244,,,,,,0.69,0,0,3.78,0,4.58,0,0.25,0,,,0.29,0,0.82,0,6.19,0,6.19,0,,4.1,,,4.1,
"USTR194767","2020-12-31","N","USTR",24,,,"CMO",,327521.78,,,,,,,,4.244,,,,,,0.69,0,0,3.78,0,4.58,0,0.25,0,,,0.29,0,0.82,0,6.19,0,6.19,0,,4.1,,,4.1,
"USTR194767","2020-12-31","N","USTR",25,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194767","2020-12-31","N","USTR",26,,,"TOTAL",,47429248.83,,,,,,,,2.88,,,,,,100,100,2.787,2.02,1.12,6.7,6.29,1.03,0,,,0.37,0.14,0.83,0.67,8.32,7.51,8.32,7.51,,2.66,,,2.66,
"USTR194767","2020-12-31","N","USTR",27,,,"TOTAL",,47429248.83,,,,,,,,2.88,,,,,,100,100,2.787,2.02,1.12,6.7,6.29,1.03,0,,,0.37,0.14,0.83,0.67,8.32,7.51,8.32,7.51,,2.66,,,2.66,
"USTR194857","2020-12-31","N","USTR",1,,,"Cash",,173459.13,,,,,,,,1.5,,,,,,0.87,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR194857","2020-12-31","N","USTR",2,,,"Treasury",,4133941.09,,,,,,,,0.244,,,,,,20.68,17.06,0,1.66,1.68,25.08,26.66,6.62,7.34,,,-1.31,-1.18,-3.49,-3.95,18.1,24.45,18.1,24.45,,1.61,,,1.61,
"USTR194857","2020-12-31","N","USTR",3,,,"Treasury",,4133941.09,,,,,,,,0.244,,,,,,20.68,17.06,0,1.66,1.68,25.08,26.66,6.62,7.34,,,-1.31,-1.18,-3.49,-3.95,18.1,24.45,18.1,24.45,,1.61,,,1.61,
"USTR194857","2020-12-31","N","USTR",4,,,"Agency",,318813.02,,,,,,,,3.328,,,,,,1.6,0,0,1.75,0,6.85,0,1.1,0,,,0.2,0,1.72,0,8.2,0,8.2,0,,3.01,,,3.01,
"USTR194857","2020-12-31","N","USTR",5,,,"Agency",,318813.02,,,,,,,,3.328,,,,,,1.6,0,0,1.75,0,6.85,0,1.1,0,,,0.2,0,1.72,0,8.2,0,8.2,0,,3.01,,,3.01,
"USTR194857","2020-12-31","N","USTR",6,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0.02,3.062,0,1.01,0,4.07,0,0.2,,,0,0,0,0,4.38,0,4.38,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",7,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",8,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",9,,,"Industrial",,6209572.53,,,,,,,,3.567,,,,,,31.07,57.64,3.462,1.71,1.46,10.17,9.05,1.78,1.47,,,0.07,0.04,2.36,1.68,12.08,10.31,12.08,10.31,,2.96,,,2.96,
"USTR194857","2020-12-31","N","USTR",10,,,"Industrial",,6209572.53,,,,,,,,3.567,,,,,,31.07,57.64,3.462,1.71,1.46,10.17,9.05,1.78,1.47,,,0.07,0.04,2.36,1.68,12.08,10.31,12.08,10.31,,2.96,,,2.96,
"USTR194857","2020-12-31","N","USTR",11,,,"Utility",,3157936.55,,,,,,,,3.971,,,,,,15.8,11.56,4.275,2.04,2.06,10.9,10.98,2.07,1.89,,,-0.04,0.05,2.15,2.21,12.3,11.99,12.3,11.99,,3.38,,,3.38,
"USTR194857","2020-12-31","N","USTR",12,,,"Utility",,3157936.55,,,,,,,,3.971,,,,,,15.8,11.56,4.275,2.04,2.06,10.9,10.98,2.07,1.89,,,-0.04,0.05,2.15,2.21,12.3,11.99,12.3,11.99,,3.38,,,3.38,
"USTR194857","2020-12-31","N","USTR",13,,,"Finance",,4885264.58,,,,,,,,3.572,,,,,,24.44,13.72,3.961,1.47,1.43,6.94,7.62,0.86,1.07,,,0.4,0.19,2.11,2.05,9.63,9.31,9.63,9.31,,3.11,,,3.11,
"USTR194857","2020-12-31","N","USTR",14,,,"Finance",,4885264.58,,,,,,,,3.572,,,,,,24.44,13.72,3.961,1.47,1.43,6.94,7.62,0.86,1.07,,,0.4,0.19,2.11,2.05,9.63,9.31,9.63,9.31,,3.11,,,3.11,
"USTR194857","2020-12-31","N","USTR",15,,,"MBS Pass Thru",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",16,,,"Asset Backed",,588802.31,,,,,,,,3.138,,,,,,2.95,0,0,1.36,0,3.14,0,0.13,0,,,0.48,0,1.16,0,4.65,0,4.65,0,,3,,,3,
"USTR194857","2020-12-31","N","USTR",17,,,"Asset Backed",,588802.31,,,,,,,,3.138,,,,,,2.95,0,0,1.36,0,3.14,0,0.13,0,,,0.48,0,1.16,0,4.65,0,4.65,0,,3,,,3,
"USTR194857","2020-12-31","N","USTR",18,,,"CMBS",,519068.65,,,,,,,,3.865,,,,,,2.6,0,0,3.1,0,6.72,0,0.6,0,,,1.18,0,1.86,0,11.65,0,11.65,0,,3.73,,,3.73,
"USTR194857","2020-12-31","N","USTR",19,,,"CMBS",,519068.65,,,,,,,,3.865,,,,,,2.6,0,0,3.1,0,6.72,0,0.6,0,,,1.18,0,1.86,0,11.65,0,11.65,0,,3.73,,,3.73,
"USTR194857","2020-12-31","N","USTR",20,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",21,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",22,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR194857","2020-12-31","N","USTR",23,,,"TOTAL",,19986857.84,,,,,,,,2.918,,,,,,100,100,3.034,1.72,1.56,12.14,12.08,2.5,2.46,,,-0.12,-0.15,0.94,0.84,14.8,13.37,14.8,13.37,,2.79,,,2.79,
"USTR194857","2020-12-31","N","USTR",24,,,"TOTAL",,19986857.84,,,,,,,,2.918,,,,,,100,100,3.034,1.72,1.56,12.14,12.08,2.5,2.46,,,-0.12,-0.15,0.94,0.84,14.8,13.37,14.8,13.37,,2.79,,,2.79,
"USTR194888","2020-12-31","N","USTR",1,,,"Cash",,1003891.09,,,,,,,,0,,,,,,0.53,0,0,0,0,0,0,0,0,,,0,0,0,0,0.25,0,0.25,0,,0,,,0,
"USTR194888","2020-12-31","N","USTR",2,,,"Cash",,1003891.09,,,,,,,,0,,,,,,0.53,0,0,0,0,0,0,0,0,,,0,0,0,0,0.25,0,0.25,0,,0,,,0,
"USTR194888","2020-12-31","N","USTR",3,,,"Treasury",,33446634.78,,,,,,,,1.654,,,,,,17.67,36.75,1.862,1.05,0.57,13.21,6.98,2.72,0,,,-0.61,-0.23,-2.04,-0.83,11.04,8,11.04,8,,1.33,,,1.33,
"USTR194888","2020-12-31","N","USTR",4,,,"Treasury",,33446634.78,,,,,,,,1.654,,,,,,17.67,36.75,1.862,1.05,0.57,13.21,6.98,2.72,0,,,-0.61,-0.23,-2.04,-0.83,11.04,8,11.04,8,,1.33,,,1.33,
"USTR194888","2020-12-31","N","USTR",5,,,"Agency",,868035.96,,,,,,,,5,,,,,,0.46,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR194888","2020-12-31","N","USTR",6,,,"Agency",,868035.96,,,,,,,,5,,,,,,0.46,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR194888","2020-12-31","N","USTR",7,,,"Local Authority",,0,,,,,,,,0,,,,,,0,1.04,4.23,0,1.86,0,9.15,0,0,,,0,1.03,0,1.34,0,10.2,0,10.2,,0,,,0,
"USTR194888","2020-12-31","N","USTR",8,,,"Sovereign",,0,,,,,,,,0,,,,,,0,1.19,4.486,0,2.17,0,10.16,0,0,,,0,1.3,0,3.55,0,10.32,0,10.32,,0,,,0,
"USTR194888","2020-12-31","N","USTR",9,,,"Supranational",,0,,,,,,,,0,,,,,,0,1.47,1.75,0,0.39,0,3.56,0,0,,,0,0.05,0,0,0,5.04,0,5.04,,0,,,0,
"USTR194888","2020-12-31","N","USTR",10,,,"Industrial",,30584954.59,,,,,,,,4.063,,,,,,16.15,16.9,3.833,2.24,1.86,9.18,9.31,1.59,0,,,0.72,0.47,3.89,3.27,10.93,9.9,10.93,9.9,,3.49,,,3.49,
"USTR194888","2020-12-31","N","USTR",11,,,"Industrial",,30584954.59,,,,,,,,4.063,,,,,,16.15,16.9,3.833,2.24,1.86,9.18,9.31,1.59,0,,,0.72,0.47,3.89,3.27,10.93,9.9,10.93,9.9,,3.49,,,3.49,
"USTR194888","2020-12-31","N","USTR",12,,,"Utility",,7781550.88,,,,,,,,3.949,,,,,,4.11,2.22,3.842,2.01,2.06,8.51,10.81,1.61,0,,,0.88,-0.02,4.1,2.73,9.2,12.17,9.2,12.17,,3.49,,,3.49,
"USTR194888","2020-12-31","N","USTR",13,,,"Utility",,7781550.88,,,,,,,,3.949,,,,,,4.11,2.22,3.842,2.01,2.06,8.51,10.81,1.61,0,,,0.88,-0.02,4.1,2.73,9.2,12.17,9.2,12.17,,3.49,,,3.49,
"USTR194888","2020-12-31","N","USTR",14,,,"Finance",,20841330.42,,,,,,,,3.626,,,,,,11.01,8.3,3.64,1.75,1.42,5.96,6.48,0.65,0,,,1,0.48,3.63,2.69,8.61,9.31,8.61,9.31,,3.29,,,3.29,
"USTR194888","2020-12-31","N","USTR",15,,,"Finance",,20841330.42,,,,,,,,3.626,,,,,,11.01,8.3,3.64,1.75,1.42,5.96,6.48,0.65,0,,,1,0.48,3.63,2.69,8.61,9.31,8.61,9.31,,3.29,,,3.29,
"USTR194888","2020-12-31","N","USTR",16,,,"MBS Pass Thru",,30789744.54,,,,,,,,3.128,,,,,,16.26,27,3.103,1,1.25,3.1,3.2,0.16,0,,,0.19,0.22,0.14,0.24,3.84,3.87,3.84,3.87,,2.94,,,2.94,
"USTR194888","2020-12-31","N","USTR",17,,,"MBS Pass Thru",,30789744.54,,,,,,,,3.128,,,,,,16.26,27,3.103,1,1.25,3.1,3.2,0.16,0,,,0.19,0.22,0.14,0.24,3.84,3.87,3.84,3.87,,2.94,,,2.94,
"USTR194888","2020-12-31","N","USTR",18,,,"Asset Backed",,32067334.31,,,,,,,,3.473,,,,,,16.94,0.33,2.09,1.93,0.45,2.73,2.03,0.1,0,,,0.62,0.2,1.33,0.36,4.29,4.52,4.29,4.52,,3.37,,,3.37,
"USTR194888","2020-12-31","N","USTR",19,,,"Asset Backed",,32067334.31,,,,,,,,3.473,,,,,,16.94,0.33,2.09,1.93,0.45,2.73,2.03,0.1,0,,,0.62,0.2,1.33,0.36,4.29,4.52,4.29,4.52,,3.37,,,3.37,
