ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR176020","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",182.122,""
"USTR176020","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",20.588,""
"USTR176020","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",52.083,""
"USTR176020","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",143.262,100
"USTR176020","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",6.771,""
"USTR176020","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",55.427,""
"USTR176020","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",20.398,""
"USTR176020","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",79.412,""
"USTR176020","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",16.952,""
"USTR176020","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",115.26,100
"USTR176020","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.234,""
"USTR176020","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.174,""
"USTR176020","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",47.009,69.755
"USTR176020","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",2.593,3.395
"USTR176020","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",18.381,12.074
"USTR176020","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",25.705,14.775
"USTR176020","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.426,0
"USTR176020","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR176020","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR176020","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR176020","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR176020","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR176020","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR176020","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.689,0
"USTR176020","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",27.161,24.031
"USTR176020","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",25.752,32.825
"USTR176020","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",6.827,13.053
"USTR176020","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",14.968,9.875
"USTR176020","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",4.371,5.769
"USTR176020","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,13.348,14.448
"USTR176020","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",28.617,36.747
"USTR176020","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0.314,2.586
"USTR176020","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,1.045
"USTR176020","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,1.194
"USTR176020","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,1.473
"USTR176020","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",12.184,16.904
"USTR176020","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",3.328,2.219
"USTR176020","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",8.764,8.303
"USTR176020","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",16.766,26.998
"USTR176020","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",10.296,0.335
"USTR176020","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",8.66,2.197
"USTR176020","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR176020","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",4.731,0
"USTR176020","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0.455,0
"USTR177901","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR177901","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR177901","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.671,1.506
"USTR177901","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",176,11790
"USTR177901","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Clopay Ames 0-30+ RL PPA Inv Benchmark",""
"USTR177901","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR177901","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR177901","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",10.491,10.652
"USTR177901","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",4.658,1.823
"USTR177901","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","Feb 28 2019 12:00AM",""
"USTR177901","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR177901","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",2.943,2.823
"USTR177901","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",1.956,1.995
"USTR177901","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",7.505,7.164
"USTR177901","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.612,-2.279
"USTR177901","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.342,5.187
"USTR177901","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.997,""
"USTR177901","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",90.533,""
"USTR177901","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.149,""
"USTR177901","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",67.882,""
"USTR177901","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",40.909,""
"USTR177901","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",15.899,""
"USTR177901","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",105.374,100
"USTR177901","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",13.566,13.502
"USTR177901","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",108.79,108.115
"USTR177901","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",26.268,26.136
"USTR177901","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",59.091,""
"USTR177901","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",12.15,""
"USTR177901","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",101.996,100
"USTR177901","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.603,1.67
"USTR177901","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.095,""
"USTR177901","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",18.485,15.32
"USTR177901","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",13.374,22.013
"USTR177901","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",53.227,62.667
"USTR177901","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",14.421,0
"USTR177901","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR177901","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR177901","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR177901","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR177901","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR177901","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR177901","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR177901","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.835,0.812
"USTR177901","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",16.535,15.256
"USTR177901","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",9.746,11.003
"USTR177901","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",12.836,9.8
"USTR177901","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",12.455,13.797
"USTR177901","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",12.425,20.803
"USTR177901","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,33.675,28.529
"USTR177901","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",14.572,11.488
"USTR177901","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",2.091,0
"USTR177901","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.377,0.026
"USTR177901","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR177901","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR177901","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",33.623,61.496
"USTR177901","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",15.379,12.069
"USTR177901","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",27.708,14.921
"USTR177901","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.591,0
"USTR177901","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0.882,0
"USTR177901","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",4.285,0
"USTR177901","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR177901","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR177901","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR179174","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR179174","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR179174","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR183226","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR183226","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR183226","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.514,""
"USTR183226","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",32,""
"USTR183226","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Government Long Index ",""
"USTR183226","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR183226","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR183226","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Exclusion of non-Government issued securities|Max 1% allocation to Cash|Max 10% allocation to Agency securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR183226","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",18.491,""
"USTR183226","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",2.559,""
"USTR183226","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Dec 31 2016 12:00AM",""
"USTR183226","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Long Government ",""
"USTR183226","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.176,""
"USTR183226","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",4.24,""
"USTR183226","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",10.958,""
"USTR183226","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-4.313,""
"USTR183226","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",10.35,""
"USTR183226","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.983,""
"USTR183226","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",95.855,""
"USTR183226","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",97.906,""
"USTR183226","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",17.141,""
"USTR183226","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",60.417,""
"USTR183226","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",1.613,""
"USTR183226","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",100.338,100
"USTR183226","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",9.553,""
"USTR183226","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",81.101,""
"USTR183226","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",44.044,""
"USTR183226","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",39.583,""
"USTR183226","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",3.537,""
"USTR183226","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",100.653,100
"USTR183226","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.735,""
"USTR183226","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.293,""
"USTR183226","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",99.501,99.86
"USTR183226","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,0.14
"USTR183226","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",0,0
"USTR183226","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",0,0
"USTR183226","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR183226","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR183226","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR183226","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR183226","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR183226","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR183226","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR183226","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0,0
"USTR183226","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",0,0
"USTR183226","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",0,0
"USTR183226","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",0,0
"USTR183226","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",0,0
"USTR183226","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",19.492,19.917
"USTR183226","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,80.01,80.083
"USTR183226","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",98.647,98.146
"USTR183226","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0.854,1.854
"USTR183226","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0
"USTR183226","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR183226","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR183226","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",0,0
"USTR183226","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",0,0
"USTR183226","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",0,0
"USTR183226","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR183226","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR183226","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR183226","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR183226","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR183226","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR185833","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR185833","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR185833","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.816,""
"USTR185833","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",214,""
"USTR185833","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Aggregate Index",""
"USTR185833","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR185833","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR185833","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 20% allocation to non-Agency CMBS securities|Max 30% allocation to 144A securities|Max 5% allocation to individual non-Treasury issuers|Minimum 40% allocation to Government securities",""
"USTR185833","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",6.399,""
"USTR185833","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",8.508,""
"USTR185833","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Jul 31 2017 12:00AM",""
"USTR185833","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Core Fixed Income",""
"USTR185833","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.576,""
"USTR185833","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.98,""
"USTR185833","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",3.938,""
"USTR185833","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-3.034,""
"USTR185833","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",2.915,""
"USTR185833","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.086,""
"USTR185833","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",80.493,""
"USTR185833","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",89.718,""
"USTR185833","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",159.031,""
"USTR185833","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",31.707,""
"USTR185833","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",29.9,""
"USTR185833","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",117.077,100
"USTR185833","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",5.521,""
"USTR185833","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",45.51,""
"USTR185833","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",20.154,""
"USTR185833","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",68.293,""
"USTR185833","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",21.152,""
"USTR185833","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",115.741,100
"USTR185833","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.985,""
"USTR185833","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.377,""
"USTR185833","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",41.886,69.755
"USTR185833","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",3.158,3.395
"USTR185833","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",15.5,12.074
"USTR185833","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",27.577,14.775
"USTR185833","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.879,0
"USTR185833","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR185833","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR185833","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR185833","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR185833","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR185833","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR185833","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",3.78,0
"USTR185833","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",19.783,24.031
"USTR185833","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",23.522,32.825
"USTR185833","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",9.845,13.053
"USTR185833","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",10.778,9.875
"USTR185833","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",5.137,5.769
"USTR185833","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,16.155,14.448
"USTR185833","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",27.321,36.747
"USTR185833","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0.314,2.586
"USTR185833","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,1.045
"USTR185833","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,1.194
"USTR185833","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,1.473
"USTR185833","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",16.113,16.904
"USTR185833","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",3.287,2.219
"USTR185833","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",11.685,8.303
"USTR185833","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",13.484,26.998
"USTR185833","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",8.534,0.335
"USTR185833","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",8.115,2.197
"USTR185833","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR185833","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR185833","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0.146,0
"USTR186734","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR186734","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR186734","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.854,1.79
"USTR186734","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",140,11790
"USTR186734","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Delta Dental NJ 0-30+ RL Inv Benchmark",""
"USTR186734","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR186734","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR186734","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",16.516,16.749
"USTR186734","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",4.721,1.362
"USTR186734","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","May 31 2019 12:00AM",""
"USTR186734","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Liability Driven Investing","Liability Driven Investing"
"USTR186734","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",2.575,2.58
"USTR186734","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",3.86,3.95
"USTR186734","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",11.542,11.384
"USTR186734","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-3.92,-4.065
"USTR186734","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",9.213,9.043
"USTR186734","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.959,""
"USTR186734","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",89.509,""
"USTR186734","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",94.609,""
"USTR186734","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",61.568,""
"USTR186734","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",52.632,""
"USTR186734","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",14.534,""
"USTR186734","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",102.821,100
"USTR186734","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",15.386,15.34
"USTR186734","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",125.09,124.622
"USTR186734","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",25.432,25.353
"USTR186734","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",47.368,""
"USTR186734","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",17.137,""
"USTR186734","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",101.424,100
"USTR186734","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.216,1.229
"USTR186734","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.074,""
"USTR186734","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",40.396,37.487
"USTR186734","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",11.307,16.921
"USTR186734","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",36.987,45.592
